,0,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
244,245,245,08/04/2004 00:00,Casa,Venta,Barcelona,239.0,1176597.0,07/07/2004 00:00,Joaquín
245,246,246,09/04/2004 00:00,Local,Venta,Girona,287.0,1936102.0,08/04/2005 00:00,Jesús
246,247,247,09/04/2004 00:00,Industrial,Alquiler,Barcelona,159.0,1582527.0,09/12/2004 00:00,Jesús
247,248,248,09/04/2004 00:00,Suelo,Alquiler,Girona,136.0,873120.0,26/12/2004 00:00,Pedro
248,249,249,09/04/2004 00:00,Industrial,Venta,Tarragona,223.0,2026401.0,13/12/2004 00:00,Joaquín
249,250,250,09/04/2004 00:00,Piso,Alquiler,Lleida,175.0,747075.0,01/02/2005 00:00,Pedro
250,251,251,09/04/2004 00:00,Suelo,Venta,Lleida,124.0,1130632.0,22/01/2005 00:00,Pedro
251,252,252,09/04/2004 00:00,Parking,Alquiler,Lleida,168.0,1622040.0,15/10/2004 00:00,María
252,253,253,10/04/2004 00:00,Parking,Venta,Tarragona,106.0,567206.0,08/08/2004 00:00,María
253,254,254,10/04/2004 00:00,Piso,Venta,Girona,67.0,379689.0,29/10/2004 00:00,Pedro
254,255,255,10/04/2004 00:00,Local,Alquiler,Barcelona,49.0,424536.0,04/03/2005 00:00,Pedro
255,256,256,10/04/2004 00:00,Industrial,Venta,Girona,238.0,1620304.0,05/10/2004 00:00,Carmen
256,257,257,11/04/2004 00:00,Suelo,Alquiler,Lleida,261.0,1220697.0,09/02/2005 00:00,Carmen
257,258,258,11/04/2004 00:00,Suelo,Alquiler,Barcelona,242.0,1099648.0,13/02/2005 00:00,María
258,259,259,11/04/2004 00:00,Parking,Venta,Tarragona,138.0,1183212.0,26/02/2005 00:00,Luisa
259,260,260,12/04/2004 00:00,Piso,Alquiler,Tarragona,258.0,1750014.0,09/12/2004 00:00,Luisa
260,261,261,12/04/2004 00:00,Casa,Alquiler,Lleida,201.0,1107108.0,07/04/2005 00:00,Joaquín
261,262,262,12/04/2004 00:00,Casa,Alquiler,Barcelona,181.0,1449629.0,14/09/2004 00:00,Luisa
262,263,263,13/04/2004 00:00,Oficina,Alquiler,Barcelona,244.0,1006988.0,06/08/2004 00:00,María
263,264,264,14/04/2004 00:00,Parking,Alquiler,Tarragona,258.0,1770912.0,02/03/2005 00:00,Jesús
264,265,265,14/04/2004 00:00,Parking,Venta,Barcelona,105.0,927255.0,21/11/2004 00:00,Luisa
265,266,266,14/04/2004 00:00,Parking,Alquiler,Tarragona,216.0,1125792.0,16/09/2004 00:00,Jesús
266,267,267,14/04/2004 00:00,Casa,Venta,Girona,204.0,1291116.0,27/09/2004 00:00,Carmen
267,268,268,15/04/2004 00:00,Industrial,Alquiler,Girona,150.0,968250.0,15/02/2005 00:00,María
268,269,269,15/04/2004 00:00,Parking,Venta,Lleida,52.0,446888.0,01/09/2004 00:00,María
269,270,270,15/04/2004 00:00,Parking,Alquiler,Tarragona,223.0,1342906.0,31/10/2004 00:00,Joaquín
270,271,271,15/04/2004 00:00,Local,Alquiler,Lleida,237.0,1093281.0,02/01/2005 00:00,Jesús
271,272,272,15/04/2004 00:00,Suelo,Venta,Lleida,270.0,2409210.0,03/09/2004 00:00,Carmen
272,273,273,15/04/2004 00:00,Piso,Alquiler,Lleida,120.0,722880.0,14/02/2005 00:00,Joaquín
273,274,274,15/04/2004 00:00,Piso,Alquiler,Lleida,113.0,1102880.0,17/03/2005 00:00,Jesús
274,275,275,16/04/2004 00:00,Local,Alquiler,Girona,193.0,1079449.0,20/11/2004 00:00,Pedro
275,276,276,17/04/2004 00:00,Oficina,Alquiler,Girona,110.0,1039500.0,17/11/2004 00:00,Pedro
276,277,277,17/04/2004 00:00,Parking,Venta,Barcelona,209.0,2038586.0,06/01/2005 00:00,Jesús
277,278,278,17/04/2004 00:00,Suelo,Alquiler,Girona,125.0,853750.0,25/08/2004 00:00,Carmen
278,279,279,18/04/2004 00:00,Suelo,Venta,Girona,244.0,1414956.0,26/02/2005 00:00,María
279,280,280,18/04/2004 00:00,Oficina,Venta,Barcelona,154.0,881804.0,25/08/2004 00:00,Pedro
280,281,281,18/04/2004 00:00,Oficina,Venta,Girona,258.0,1081278.0,13/04/2005 00:00,Carmen
281,282,282,18/04/2004 00:00,Casa,Venta,Girona,285.0,2534505.0,28/12/2004 00:00,Jesús
282,283,283,18/04/2004 00:00,Oficina,Alquiler,Tarragona,137.0,1336298.0,27/11/2004 00:00,Pedro
283,284,284,19/04/2004 00:00,Suelo,Alquiler,Girona,262.0,2404898.0,20/10/2004 00:00,Luisa
284,285,285,19/04/2004 00:00,Industrial,Alquiler,Tarragona,143.0,712712.0,10/01/2005 00:00,Jesús
285,286,286,19/04/2004 00:00,Industrial,Venta,Barcelona,65.0,523770.0,24/01/2005 00:00,Jesús
286,287,287,19/04/2004 00:00,Industrial,Alquiler,Barcelona,225.0,1360800.0,22/07/2004 00:00,Jesús
287,288,288,19/04/2004 00:00,Casa,Alquiler,Lleida,177.0,924294.0,19/01/2005 00:00,Luisa
288,289,289,20/04/2004 00:00,Suelo,Venta,Lleida,163.0,895359.0,17/02/2005 00:00,Pedro
289,290,290,20/04/2004 00:00,Oficina,Alquiler,Girona,227.0,1437818.0,27/03/2005 00:00,Jesús
290,291,291,21/04/2004 00:00,Casa,Alquiler,Tarragona,295.0,1877675.0,11/09/2004 00:00,Pedro
291,292,292,21/04/2004 00:00,Parking,Venta,Barcelona,54.0,258444.0,08/03/2005 00:00,Pedro
292,293,293,22/04/2004 00:00,Parking,Venta,Girona,82.0,430418.0,09/02/2005 00:00,Luisa
293,294,294,22/04/2004 00:00,Oficina,Venta,Girona,86.0,589960.0,18/03/2005 00:00,Carmen
294,295,295,22/04/2004 00:00,Oficina,Venta,Girona,133.0,786695.0,21/11/2004 00:00,Luisa
295,296,296,22/04/2004 00:00,Parking,Alquiler,Barcelona,235.0,1773780.0,28/03/2005 00:00,Pedro
296,297,297,23/04/2004 00:00,Suelo,Alquiler,Girona,288.0,2699136.0,28/07/2004 00:00,Pedro
297,298,298,23/04/2004 00:00,Industrial,Venta,Barcelona,106.0,600596.0,23/11/2004 00:00,Luisa
298,299,299,23/04/2004 00:00,Industrial,Venta,Girona,45.0,307170.0,16/04/2005 00:00,Joaquín
299,300,300,23/04/2004 00:00,Suelo,Alquiler,Tarragona,85.0,683230.0,06/02/2005 00:00,Carmen
300,301,301,24/04/2004 00:00,Casa,Alquiler,Tarragona,178.0,1458176.0,12/02/2005 00:00,Carmen
301,302,302,24/04/2004 00:00,Industrial,Alquiler,Girona,211.0,1171894.0,22/03/2005 00:00,Pedro
302,303,303,25/04/2004 00:00,Oficina,Venta,Girona,209.0,1728221.0,30/08/2004 00:00,Carmen
303,304,304,26/04/2004 00:00,Casa,Alquiler,Barcelona,298.0,2612566.0,16/02/2005 00:00,Pedro
304,305,305,27/04/2004 00:00,Oficina,Venta,Girona,249.0,1150380.0,18/11/2004 00:00,Joaquín
305,306,306,27/04/2004 00:00,Piso,Venta,Lleida,142.0,1055912.0,28/09/2004 00:00,Jesús
306,307,307,27/04/2004 00:00,Industrial,Venta,Lleida,196.0,1645616.0,14/04/2005 00:00,Carmen
307,308,308,28/04/2004 00:00,Suelo,Alquiler,Barcelona,228.0,1521216.0,16/03/2005 00:00,Carmen
308,309,309,28/04/2004 00:00,Piso,Alquiler,Lleida,237.0,1763517.0,06/09/2004 00:00,Luisa
309,310,310,28/04/2004 00:00,Industrial,Venta,Lleida,121.0,792792.0,23/09/2004 00:00,Pedro
310,311,311,28/04/2004 00:00,Suelo,Venta,Lleida,61.0,605425.0,29/12/2004 00:00,Carmen
311,312,312,29/04/2004 00:00,Industrial,Venta,Girona,189.0,1579284.0,07/01/2005 00:00,Luisa
312,313,313,30/04/2004 00:00,Local,Alquiler,Barcelona,91.0,391391.0,13/02/2005 00:00,Luisa
313,314,314,30/04/2004 00:00,Suelo,Alquiler,Tarragona,230.0,1386900.0,21/03/2005 00:00,Joaquín
314,315,315,01/05/2004 00:00,Casa,Alquiler,Barcelona,251.0,2439971.0,14/02/2005 00:00,Joaquín
315,316,316,02/05/2004 00:00,Industrial,Alquiler,Barcelona,261.0,2571111.0,07/02/2005 00:00,Carmen
316,317,317,02/05/2004 00:00,Parking,Alquiler,Barcelona,251.0,1754992.0,26/08/2004 00:00,Jesús
317,318,318,02/05/2004 00:00,Suelo,Alquiler,Lleida,46.0,440772.0,17/11/2004 00:00,Jesús
318,319,319,02/05/2004 00:00,Piso,Venta,Tarragona,123.0,961368.0,04/09/2004 00:00,Luisa
319,320,320,02/05/2004 00:00,Industrial,Alquiler,Girona,277.0,2456159.0,04/08/2004 00:00,María
320,321,321,03/05/2004 00:00,Industrial,Alquiler,Girona,190.0,977740.0,12/08/2004 00:00,Pedro
321,322,322,03/05/2004 00:00,Suelo,Venta,Barcelona,42.0,255906.0,09/11/2004 00:00,María
322,323,323,03/05/2004 00:00,Parking,Venta,Barcelona,237.0,1592166.0,15/10/2004 00:00,María
323,324,324,04/05/2004 00:00,Suelo,Alquiler,Barcelona,155.0,876060.0,31/12/2004 00:00,Carmen
324,325,325,04/05/2004 00:00,Piso,Venta,Girona,60.0,332400.0,30/08/2004 00:00,Joaquín
325,326,326,04/05/2004 00:00,Industrial,Alquiler,Barcelona,179.0,1227224.0,08/10/2004 00:00,Luisa
326,327,327,04/05/2004 00:00,Suelo,Venta,Tarragona,180.0,1022040.0,28/03/2005 00:00,Jesús
327,328,328,04/05/2004 00:00,Suelo,Venta,Barcelona,273.0,1369368.0,17/04/2005 00:00,Jesús
328,329,329,04/05/2004 00:00,Industrial,Venta,Lleida,285.0,1922325.0,11/11/2004 00:00,María
329,330,330,05/05/2004 00:00,Parking,Alquiler,Girona,125.0,1189250.0,26/10/2004 00:00,Pedro
330,331,331,05/05/2004 00:00,Parking,Alquiler,Barcelona,205.0,990355.0,08/12/2004 00:00,Luisa
331,332,332,06/05/2004 00:00,Local,Alquiler,Girona,138.0,877680.0,31/03/2005 00:00,Luisa
332,333,333,06/05/2004 00:00,Piso,Venta,Barcelona,110.0,803000.0,25/08/2004 00:00,Jesús
333,334,334,07/05/2004 00:00,Industrial,Alquiler,Tarragona,242.0,2110966.0,22/01/2005 00:00,Pedro
334,335,335,07/05/2004 00:00,Piso,Venta,Lleida,148.0,634920.0,27/04/2005 00:00,Joaquín
335,336,336,07/05/2004 00:00,Local,Alquiler,Tarragona,227.0,1394461.0,28/01/2005 00:00,María
336,337,337,08/05/2004 00:00,Oficina,Venta,Girona,102.0,413610.0,15/09/2004 00:00,Pedro
337,338,338,08/05/2004 00:00,Oficina,Alquiler,Barcelona,41.0,361661.0,28/01/2005 00:00,Carmen
338,339,339,09/05/2004 00:00,Suelo,Alquiler,Girona,75.0,683175.0,04/09/2004 00:00,Joaquín
339,340,340,10/05/2004 00:00,Suelo,Venta,Lleida,99.0,783783.0,01/12/2004 00:00,Jesús
340,341,341,10/05/2004 00:00,Casa,Venta,Tarragona,229.0,1990697.0,02/11/2004 00:00,Pedro
341,342,342,10/05/2004 00:00,Local,Alquiler,Lleida,259.0,1992228.0,21/12/2004 00:00,Pedro
342,343,343,10/05/2004 00:00,Parking,Venta,Barcelona,175.0,1178100.0,12/11/2004 00:00,Luisa
343,344,344,10/05/2004 00:00,Casa,Venta,Barcelona,146.0,1083466.0,19/09/2004 00:00,Jesús
344,345,345,11/05/2004 00:00,Industrial,Alquiler,Tarragona,131.0,1263495.0,01/01/2005 00:00,Jesús
345,346,346,11/05/2004 00:00,Local,Venta,Tarragona,202.0,1320676.0,23/12/2004 00:00,Pedro
346,347,347,11/05/2004 00:00,Industrial,Venta,Barcelona,173.0,851852.0,18/09/2004 00:00,Carmen
347,348,348,11/05/2004 00:00,Oficina,Alquiler,Girona,187.0,1560889.0,26/03/2005 00:00,Joaquín
348,349,349,12/05/2004 00:00,Parking,Venta,Tarragona,234.0,1398852.0,01/11/2004 00:00,María
349,350,350,13/05/2004 00:00,Oficina,Venta,Girona,103.0,680830.0,21/09/2004 00:00,María
350,351,351,13/05/2004 00:00,Piso,Alquiler,Girona,75.0,418725.0,24/04/2005 00:00,Pedro
351,352,352,14/05/2004 00:00,Casa,Venta,Tarragona,241.0,2060550.0,10/10/2004 00:00,Luisa
352,353,353,14/05/2004 00:00,Piso,Alquiler,Tarragona,257.0,1980185.0,14/08/2004 00:00,Carmen
353,354,354,14/05/2004 00:00,Piso,Venta,Girona,122.0,885476.0,30/03/2005 00:00,Carmen
354,355,355,14/05/2004 00:00,Oficina,Alquiler,Tarragona,209.0,1181686.0,15/10/2004 00:00,Carmen
355,356,356,14/05/2004 00:00,Parking,Alquiler,Lleida,154.0,830830.0,03/02/2005 00:00,Luisa
356,357,357,15/05/2004 00:00,Suelo,Venta,Girona,196.0,1707944.0,19/08/2004 00:00,Pedro
357,358,358,15/05/2004 00:00,Piso,Venta,Barcelona,131.0,1180048.0,04/11/2004 00:00,Joaquín
358,359,359,15/05/2004 00:00,Parking,Venta,Lleida,130.0,1176630.0,18/03/2005 00:00,Jesús
359,360,360,16/05/2004 00:00,Local,Venta,Barcelona,156.0,896220.0,19/03/2005 00:00,Luisa
360,361,361,17/05/2004 00:00,Local,Venta,Lleida,291.0,1505925.0,10/03/2005 00:00,Luisa
361,362,362,18/05/2004 00:00,Casa,Venta,Lleida,141.0,732495.0,02/12/2004 00:00,Luisa
362,363,363,18/05/2004 00:00,Suelo,Alquiler,Girona,68.0,378624.0,30/03/2005 00:00,Carmen
363,364,364,18/05/2004 00:00,Local,Venta,Lleida,267.0,1257036.0,26/12/2004 00:00,Luisa
364,365,365,18/05/2004 00:00,Local,Alquiler,Tarragona,137.0,673355.0,16/10/2004 00:00,María
365,366,366,18/05/2004 00:00,Oficina,Venta,Lleida,137.0,961192.0,10/05/2005 00:00,Jesús
366,367,367,18/05/2004 00:00,Industrial,Alquiler,Lleida,76.0,501220.0,24/03/2005 00:00,Jesús
367,368,368,18/05/2004 00:00,Casa,Venta,Girona,80.0,354320.0,18/10/2004 00:00,Carmen
368,369,369,19/05/2004 00:00,Casa,Alquiler,Barcelona,149.0,1238339.0,27/12/2004 00:00,Luisa
369,370,370,19/05/2004 00:00,Suelo,Alquiler,Tarragona,285.0,1377975.0,14/09/2004 00:00,Jesús
370,371,371,20/05/2004 00:00,Oficina,Venta,Barcelona,230.0,1109980.0,08/12/2004 00:00,Luisa
371,372,372,20/05/2004 00:00,Parking,Alquiler,Lleida,163.0,1317529.0,03/05/2005 00:00,Luisa
372,373,373,21/05/2004 00:00,Suelo,Alquiler,Barcelona,131.0,822811.0,21/05/2005 00:00,Pedro
373,374,374,21/05/2004 00:00,Piso,Alquiler,Tarragona,167.0,895287.0,13/11/2004 00:00,Jesús
374,375,375,22/05/2004 00:00,Local,Venta,Tarragona,230.0,1398630.0,10/04/2005 00:00,María
375,376,376,23/05/2004 00:00,Industrial,Alquiler,Lleida,247.0,1210053.0,04/09/2004 00:00,Jesús
376,377,377,24/05/2004 00:00,Oficina,Alquiler,Barcelona,105.0,525210.0,16/04/2005 00:00,Pedro
377,378,378,24/05/2004 00:00,Suelo,Alquiler,Girona,280.0,1680000.0,17/09/2004 00:00,María
378,379,379,24/05/2004 00:00,Piso,Venta,Girona,108.0,812808.0,13/10/2004 00:00,Jesús
379,380,380,25/05/2004 00:00,Local,Venta,Lleida,269.0,2586704.0,27/03/2005 00:00,Carmen
380,381,381,25/05/2004 00:00,Casa,Venta,Girona,123.0,775884.0,21/10/2004 00:00,Joaquín
381,382,382,26/05/2004 00:00,Suelo,Alquiler,Lleida,264.0,2582184.0,24/04/2005 00:00,Luisa
382,383,383,26/05/2004 00:00,Industrial,Alquiler,Lleida,298.0,1331166.0,28/12/2004 00:00,Joaquín
383,384,384,26/05/2004 00:00,Parking,Venta,Barcelona,200.0,1823400.0,20/10/2004 00:00,Joaquín
384,385,385,26/05/2004 00:00,Parking,Venta,Barcelona,197.0,1746405.0,20/03/2005 00:00,Luisa
385,386,386,26/05/2004 00:00,Parking,Alquiler,Girona,184.0,830760.0,13/09/2004 00:00,Pedro
386,387,387,27/05/2004 00:00,Oficina,Venta,Barcelona,119.0,486472.0,04/09/2004 00:00,Joaquín
387,388,388,28/05/2004 00:00,Parking,Alquiler,Girona,137.0,835152.0,13/02/2005 00:00,Jesús
388,389,389,29/05/2004 00:00,Oficina,Alquiler,Tarragona,196.0,882784.0,02/02/2005 00:00,Luisa
389,390,390,30/05/2004 00:00,Parking,Alquiler,Tarragona,65.0,389350.0,10/12/2004 00:00,Luisa
390,391,391,30/05/2004 00:00,Suelo,Venta,Girona,300.0,1483500.0,29/03/2005 00:00,Carmen
391,392,392,30/05/2004 00:00,Piso,Alquiler,Barcelona,202.0,1560450.0,06/02/2005 00:00,Jesús
392,393,393,31/05/2004 00:00,Piso,Venta,Girona,225.0,1164375.0,04/03/2005 00:00,Pedro
393,394,394,31/05/2004 00:00,Local,Alquiler,Barcelona,203.0,946792.0,17/04/2005 00:00,María
394,395,395,31/05/2004 00:00,Casa,Alquiler,Girona,192.0,1159296.0,23/05/2005 00:00,Carmen
395,396,396,31/05/2004 00:00,Parking,Alquiler,Lleida,296.0,1602544.0,07/09/2004 00:00,Jesús
396,397,397,01/06/2004 00:00,Parking,Venta,Barcelona,177.0,933321.0,10/05/2005 00:00,Joaquín
397,398,398,01/06/2004 00:00,Industrial,Venta,Girona,72.0,427824.0,08/11/2004 00:00,Luisa
398,399,399,01/06/2004 00:00,Industrial,Venta,Tarragona,65.0,483860.0,24/01/2005 00:00,Pedro
399,400,400,01/06/2004 00:00,Parking,Venta,Tarragona,208.0,1225120.0,22/01/2005 00:00,Carmen
400,401,401,02/06/2004 00:00,Piso,Alquiler,Barcelona,271.0,2682900.0,02/06/2005 00:00,Pedro
401,402,402,02/06/2004 00:00,Industrial,Alquiler,Lleida,278.0,2188138.0,21/01/2005 00:00,María
402,403,403,02/06/2004 00:00,Piso,Venta,Girona,90.0,770040.0,26/04/2005 00:00,Jesús
403,404,404,03/06/2004 00:00,Casa,Alquiler,Lleida,72.0,702576.0,22/03/2005 00:00,Carmen
404,405,405,03/06/2004 00:00,Local,Venta,Tarragona,224.0,1804992.0,20/01/2005 00:00,Jesús
405,406,406,03/06/2004 00:00,Oficina,Venta,Barcelona,207.0,1883700.0,23/02/2005 00:00,Carmen
406,407,407,03/06/2004 00:00,Industrial,Venta,Barcelona,162.0,1383480.0,16/12/2004 00:00,María
407,408,408,04/06/2004 00:00,Industrial,Alquiler,Barcelona,74.0,729788.0,22/01/2005 00:00,Pedro
408,409,409,04/06/2004 00:00,Parking,Venta,Girona,293.0,1750089.0,05/04/2005 00:00,Luisa
409,410,410,04/06/2004 00:00,Piso,Alquiler,Lleida,46.0,435252.0,30/10/2004 00:00,Luisa
410,411,411,05/06/2004 00:00,Local,Venta,Girona,90.0,742770.0,27/11/2004 00:00,Luisa
411,412,412,05/06/2004 00:00,Local,Venta,Girona,148.0,1268952.0,14/10/2004 00:00,María
412,413,413,05/06/2004 00:00,Piso,Alquiler,Tarragona,189.0,1527498.0,14/05/2005 00:00,Luisa
413,414,414,06/06/2004 00:00,Suelo,Venta,Lleida,56.0,425432.0,23/09/2004 00:00,Luisa
414,415,415,06/06/2004 00:00,Parking,Venta,Barcelona,46.0,386584.0,17/12/2004 00:00,Carmen
415,416,416,07/06/2004 00:00,Oficina,Alquiler,Lleida,201.0,1287807.0,11/09/2004 00:00,Carmen
416,417,417,07/06/2004 00:00,Suelo,Venta,Barcelona,254.0,1381506.0,14/04/2005 00:00,Luisa
417,418,418,07/06/2004 00:00,Industrial,Alquiler,Girona,287.0,2452989.0,26/01/2005 00:00,Joaquín
418,419,419,07/06/2004 00:00,Parking,Venta,Girona,174.0,952302.0,06/12/2004 00:00,Luisa
419,420,420,08/06/2004 00:00,Piso,Alquiler,Lleida,114.0,1019160.0,29/05/2005 00:00,Carmen
420,421,421,09/06/2004 00:00,Suelo,Venta,Barcelona,135.0,1209735.0,05/05/2005 00:00,Pedro
421,422,422,09/06/2004 00:00,Piso,Alquiler,Barcelona,126.0,637308.0,09/11/2004 00:00,Jesús
422,423,423,09/06/2004 00:00,Local,Alquiler,Barcelona,260.0,1090180.0,16/12/2004 00:00,Luisa
423,424,424,09/06/2004 00:00,Parking,Venta,Barcelona,261.0,1945755.0,06/11/2004 00:00,Jesús
424,425,425,09/06/2004 00:00,Casa,Venta,Girona,173.0,1117753.0,11/12/2004 00:00,María
425,426,426,09/06/2004 00:00,Oficina,Alquiler,Lleida,207.0,1042659.0,12/10/2004 00:00,Jesús
426,427,427,10/06/2004 00:00,Piso,Venta,Barcelona,81.0,583362.0,04/05/2005 00:00,Carmen
427,428,428,10/06/2004 00:00,Piso,Alquiler,Lleida,52.0,338364.0,04/01/2005 00:00,Carmen
428,429,429,11/06/2004 00:00,Parking,Alquiler,Tarragona,271.0,2190493.0,02/11/2004 00:00,Jesús
429,430,430,11/06/2004 00:00,Oficina,Venta,Tarragona,249.0,1388175.0,29/10/2004 00:00,Luisa
430,431,431,11/06/2004 00:00,Suelo,Alquiler,Tarragona,153.0,1116441.0,19/12/2004 00:00,Jesús
431,432,432,12/06/2004 00:00,Oficina,Alquiler,Lleida,205.0,1980300.0,01/01/2005 00:00,Joaquín
432,433,433,13/06/2004 00:00,Suelo,Venta,Tarragona,144.0,852480.0,04/06/2005 00:00,Carmen
433,434,434,13/06/2004 00:00,Local,Alquiler,Tarragona,246.0,1898628.0,15/12/2004 00:00,Joaquín
434,435,435,13/06/2004 00:00,Industrial,Alquiler,Girona,233.0,1541528.0,03/02/2005 00:00,Jesús
435,436,436,13/06/2004 00:00,Suelo,Venta,Tarragona,105.0,783195.0,20/11/2004 00:00,Carmen
436,437,437,14/06/2004 00:00,Parking,Venta,Girona,107.0,909821.0,03/05/2005 00:00,Luisa
437,438,438,14/06/2004 00:00,Oficina,Venta,Barcelona,158.0,1543344.0,26/12/2004 00:00,Luisa
438,439,439,15/06/2004 00:00,Oficina,Alquiler,Girona,298.0,2524358.0,23/10/2004 00:00,Luisa
439,440,440,15/06/2004 00:00,Parking,Venta,Barcelona,115.0,1077665.0,19/09/2004 00:00,Jesús
440,441,441,16/06/2004 00:00,Parking,Venta,Barcelona,102.0,790602.0,09/11/2004 00:00,Carmen
441,442,442,16/06/2004 00:00,Parking,Venta,Tarragona,211.0,872063.0,26/02/2005 00:00,Pedro
442,443,443,17/06/2004 00:00,Piso,Alquiler,Girona,245.0,1001070.0,14/10/2004 00:00,Jesús
443,444,444,17/06/2004 00:00,Parking,Venta,Barcelona,102.0,1005312.0,09/06/2005 00:00,Luisa
444,445,445,17/06/2004 00:00,Local,Alquiler,Girona,44.0,189156.0,25/11/2004 00:00,Jesús
445,446,446,17/06/2004 00:00,Casa,Alquiler,Tarragona,57.0,419178.0,18/03/2005 00:00,Jesús
446,447,447,17/06/2004 00:00,Parking,Alquiler,Lleida,263.0,1779458.0,24/01/2005 00:00,Pedro
447,448,448,17/06/2004 00:00,Local,Alquiler,Girona,234.0,1159470.0,02/10/2004 00:00,Pedro
448,449,449,17/06/2004 00:00,Local,Venta,Girona,118.0,788948.0,08/04/2005 00:00,Pedro
449,450,450,18/06/2004 00:00,Industrial,Alquiler,Lleida,248.0,1674744.0,01/05/2005 00:00,Luisa
450,451,451,18/06/2004 00:00,Oficina,Venta,Barcelona,54.0,406998.0,25/04/2005 00:00,Joaquín
451,452,452,19/06/2004 00:00,Suelo,Venta,Lleida,215.0,2097970.0,13/11/2004 00:00,Pedro
452,453,453,19/06/2004 00:00,Suelo,Venta,Girona,185.0,1616900.0,08/04/2005 00:00,Jesús
453,454,454,19/06/2004 00:00,Oficina,Alquiler,Barcelona,72.0,458568.0,06/10/2004 00:00,Luisa
454,455,455,20/06/2004 00:00,Parking,Alquiler,Barcelona,244.0,2439512.0,02/01/2005 00:00,Carmen
455,456,456,20/06/2004 00:00,Piso,Venta,Lleida,195.0,1797120.0,31/12/2004 00:00,María
456,457,457,20/06/2004 00:00,Suelo,Alquiler,Lleida,104.0,511680.0,05/06/2005 00:00,Luisa
457,458,458,20/06/2004 00:00,Piso,Alquiler,Barcelona,71.0,587880.0,03/10/2004 00:00,Jesús
458,459,459,21/06/2004 00:00,Oficina,Venta,Girona,107.0,590426.0,03/11/2004 00:00,María
459,460,460,22/06/2004 00:00,Oficina,Alquiler,Barcelona,77.0,322322.0,12/03/2005 00:00,Joaquín
460,461,461,22/06/2004 00:00,Casa,Venta,Girona,90.0,412740.0,26/09/2004 00:00,María
461,462,462,22/06/2004 00:00,Oficina,Alquiler,Lleida,204.0,924732.0,28/04/2005 00:00,María
462,463,463,23/06/2004 00:00,Casa,Venta,Girona,214.0,1962380.0,01/06/2005 00:00,Pedro
463,464,464,24/06/2004 00:00,Casa,Alquiler,Girona,143.0,836836.0,15/06/2005 00:00,Luisa
464,465,465,24/06/2004 00:00,Industrial,Alquiler,Lleida,268.0,2628812.0,15/03/2005 00:00,Pedro
465,466,466,24/06/2004 00:00,Local,Alquiler,Tarragona,44.0,242704.0,03/10/2004 00:00,Joaquín
466,467,467,24/06/2004 00:00,Local,Venta,Girona,126.0,520758.0,16/06/2005 00:00,Pedro
467,468,468,24/06/2004 00:00,Local,Venta,Tarragona,215.0,870105.0,02/04/2005 00:00,Jesús
468,469,469,24/06/2004 00:00,Casa,Alquiler,Barcelona,65.0,546780.0,13/12/2004 00:00,Pedro
469,470,470,25/06/2004 00:00,Parking,Venta,Tarragona,191.0,875544.0,01/11/2004 00:00,Jesús
470,471,471,25/06/2004 00:00,Casa,Venta,Lleida,155.0,801350.0,14/01/2005 00:00,Pedro
471,472,472,25/06/2004 00:00,Suelo,Venta,Tarragona,297.0,1820016.0,08/01/2005 00:00,María
472,473,473,25/06/2004 00:00,Parking,Alquiler,Lleida,105.0,872760.0,26/03/2005 00:00,Carmen
473,474,474,25/06/2004 00:00,Suelo,Venta,Girona,199.0,1622646.0,23/06/2005 00:00,Jesús
474,475,475,25/06/2004 00:00,Suelo,Alquiler,Tarragona,136.0,568480.0,03/12/2004 00:00,Pedro
475,476,476,26/06/2004 00:00,Oficina,Alquiler,Lleida,88.0,851488.0,25/05/2005 00:00,Carmen
476,477,477,28/06/2004 00:00,Suelo,Alquiler,Lleida,86.0,855442.0,20/10/2004 00:00,Jesús
477,478,478,28/06/2004 00:00,Suelo,Alquiler,Lleida,189.0,913248.0,13/05/2005 00:00,Luisa
478,479,479,28/06/2004 00:00,Oficina,Venta,Girona,232.0,1028224.0,26/05/2005 00:00,Luisa
479,480,480,28/06/2004 00:00,Suelo,Venta,Lleida,58.0,530816.0,07/10/2004 00:00,Luisa
480,481,481,29/06/2004 00:00,Oficina,Alquiler,Barcelona,257.0,1166780.0,10/01/2005 00:00,Jesús
481,482,482,29/06/2004 00:00,Industrial,Venta,Tarragona,243.0,1983123.0,16/06/2005 00:00,María
482,483,483,29/06/2004 00:00,Oficina,Venta,Lleida,134.0,946710.0,04/01/2005 00:00,Carmen
483,484,484,30/06/2004 00:00,Casa,Venta,Girona,153.0,1506438.0,03/12/2004 00:00,Luisa
484,485,485,30/06/2004 00:00,Piso,Alquiler,Tarragona,122.0,1093608.0,27/02/2005 00:00,Luisa
485,486,486,30/06/2004 00:00,Piso,Venta,Girona,283.0,2199476.0,04/06/2005 00:00,Luisa
486,487,487,30/06/2004 00:00,Casa,Venta,Lleida,261.0,2475063.0,21/01/2005 00:00,Carmen
487,488,488,01/07/2004 00:00,Piso,Alquiler,Lleida,185.0,1306840.0,17/05/2005 00:00,Carmen
488,489,489,01/07/2004 00:00,Casa,Venta,Tarragona,60.0,253920.0,30/01/2005 00:00,Luisa
