0,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
274,274,15/04/2004 00:00,Piso,Alquiler,Lleida,113,1102880,17/03/2005 00:00,Jesús
275,275,16/04/2004 00:00,Local,Alquiler,Girona,193,1079449,20/11/2004 00:00,Pedro
276,276,17/04/2004 00:00,Oficina,Alquiler,Girona,110,1039500,17/11/2004 00:00,Pedro
277,277,17/04/2004 00:00,Parking,Venta,Barcelona,209,2038586,06/01/2005 00:00,Jesús
278,278,17/04/2004 00:00,Suelo,Alquiler,Girona,125,853750,25/08/2004 00:00,Carmen
279,279,18/04/2004 00:00,Suelo,Venta,Girona,244,1414956,26/02/2005 00:00,María
280,280,18/04/2004 00:00,Oficina,Venta,Barcelona,154,881804,25/08/2004 00:00,Pedro
281,281,18/04/2004 00:00,Oficina,Venta,Girona,258,1081278,13/04/2005 00:00,Carmen
282,282,18/04/2004 00:00,Casa,Venta,Girona,285,2534505,28/12/2004 00:00,Jesús
283,283,18/04/2004 00:00,Oficina,Alquiler,Tarragona,137,1336298,27/11/2004 00:00,Pedro
284,284,19/04/2004 00:00,Suelo,Alquiler,Girona,262,2404898,20/10/2004 00:00,Luisa
285,285,19/04/2004 00:00,Industrial,Alquiler,Tarragona,143,712712,10/01/2005 00:00,Jesús
286,286,19/04/2004 00:00,Industrial,Venta,Barcelona,65,523770,24/01/2005 00:00,Jesús
287,287,19/04/2004 00:00,Industrial,Alquiler,Barcelona,225,1360800,22/07/2004 00:00,Jesús
288,288,19/04/2004 00:00,Casa,Alquiler,Lleida,177,924294,19/01/2005 00:00,Luisa
289,289,20/04/2004 00:00,Suelo,Venta,Lleida,163,895359,17/02/2005 00:00,Pedro
290,290,20/04/2004 00:00,Oficina,Alquiler,Girona,227,1437818,27/03/2005 00:00,Jesús
291,291,21/04/2004 00:00,Casa,Alquiler,Tarragona,295,1877675,11/09/2004 00:00,Pedro
292,292,21/04/2004 00:00,Parking,Venta,Barcelona,54,258444,08/03/2005 00:00,Pedro
293,293,22/04/2004 00:00,Parking,Venta,Girona,82,430418,09/02/2005 00:00,Luisa
294,294,22/04/2004 00:00,Oficina,Venta,Girona,86,589960,18/03/2005 00:00,Carmen
295,295,22/04/2004 00:00,Oficina,Venta,Girona,133,786695,21/11/2004 00:00,Luisa
296,296,22/04/2004 00:00,Parking,Alquiler,Barcelona,235,1773780,28/03/2005 00:00,Pedro
297,297,23/04/2004 00:00,Suelo,Alquiler,Girona,288,2699136,28/07/2004 00:00,Pedro
298,298,23/04/2004 00:00,Industrial,Venta,Barcelona,106,600596,23/11/2004 00:00,Luisa
299,299,23/04/2004 00:00,Industrial,Venta,Girona,45,307170,16/04/2005 00:00,Joaquín
300,300,23/04/2004 00:00,Suelo,Alquiler,Tarragona,85,683230,06/02/2005 00:00,Carmen
301,301,24/04/2004 00:00,Casa,Alquiler,Tarragona,178,1458176,12/02/2005 00:00,Carmen
302,302,24/04/2004 00:00,Industrial,Alquiler,Girona,211,1171894,22/03/2005 00:00,Pedro
303,303,25/04/2004 00:00,Oficina,Venta,Girona,209,1728221,30/08/2004 00:00,Carmen
304,304,26/04/2004 00:00,Casa,Alquiler,Barcelona,298,2612566,16/02/2005 00:00,Pedro
305,305,27/04/2004 00:00,Oficina,Venta,Girona,249,1150380,18/11/2004 00:00,Joaquín
306,306,27/04/2004 00:00,Piso,Venta,Lleida,142,1055912,28/09/2004 00:00,Jesús
307,307,27/04/2004 00:00,Industrial,Venta,Lleida,196,1645616,14/04/2005 00:00,Carmen
308,308,28/04/2004 00:00,Suelo,Alquiler,Barcelona,228,1521216,16/03/2005 00:00,Carmen
309,309,28/04/2004 00:00,Piso,Alquiler,Lleida,237,1763517,06/09/2004 00:00,Luisa
310,310,28/04/2004 00:00,Industrial,Venta,Lleida,121,792792,23/09/2004 00:00,Pedro
311,311,28/04/2004 00:00,Suelo,Venta,Lleida,61,605425,29/12/2004 00:00,Carmen
312,312,29/04/2004 00:00,Industrial,Venta,Girona,189,1579284,07/01/2005 00:00,Luisa
313,313,30/04/2004 00:00,Local,Alquiler,Barcelona,91,391391,13/02/2005 00:00,Luisa
314,314,30/04/2004 00:00,Suelo,Alquiler,Tarragona,230,1386900,21/03/2005 00:00,Joaquín
315,315,01/05/2004 00:00,Casa,Alquiler,Barcelona,251,2439971,14/02/2005 00:00,Joaquín
316,316,02/05/2004 00:00,Industrial,Alquiler,Barcelona,261,2571111,07/02/2005 00:00,Carmen
317,317,02/05/2004 00:00,Parking,Alquiler,Barcelona,251,1754992,26/08/2004 00:00,Jesús
318,318,02/05/2004 00:00,Suelo,Alquiler,Lleida,46,440772,17/11/2004 00:00,Jesús
319,319,02/05/2004 00:00,Piso,Venta,Tarragona,123,961368,04/09/2004 00:00,Luisa
320,320,02/05/2004 00:00,Industrial,Alquiler,Girona,277,2456159,04/08/2004 00:00,María
321,321,03/05/2004 00:00,Industrial,Alquiler,Girona,190,977740,12/08/2004 00:00,Pedro
322,322,03/05/2004 00:00,Suelo,Venta,Barcelona,42,255906,09/11/2004 00:00,María
323,323,03/05/2004 00:00,Parking,Venta,Barcelona,237,1592166,15/10/2004 00:00,María
324,324,04/05/2004 00:00,Suelo,Alquiler,Barcelona,155,876060,31/12/2004 00:00,Carmen
325,325,04/05/2004 00:00,Piso,Venta,Girona,60,332400,30/08/2004 00:00,Joaquín
326,326,04/05/2004 00:00,Industrial,Alquiler,Barcelona,179,1227224,08/10/2004 00:00,Luisa
327,327,04/05/2004 00:00,Suelo,Venta,Tarragona,180,1022040,28/03/2005 00:00,Jesús
328,328,04/05/2004 00:00,Suelo,Venta,Barcelona,273,1369368,17/04/2005 00:00,Jesús
329,329,04/05/2004 00:00,Industrial,Venta,Lleida,285,1922325,11/11/2004 00:00,María
330,330,05/05/2004 00:00,Parking,Alquiler,Girona,125,1189250,26/10/2004 00:00,Pedro
331,331,05/05/2004 00:00,Parking,Alquiler,Barcelona,205,990355,08/12/2004 00:00,Luisa
332,332,06/05/2004 00:00,Local,Alquiler,Girona,138,877680,31/03/2005 00:00,Luisa
333,333,06/05/2004 00:00,Piso,Venta,Barcelona,110,803000,25/08/2004 00:00,Jesús
334,334,07/05/2004 00:00,Industrial,Alquiler,Tarragona,242,2110966,22/01/2005 00:00,Pedro
335,335,07/05/2004 00:00,Piso,Venta,Lleida,148,634920,27/04/2005 00:00,Joaquín
336,336,07/05/2004 00:00,Local,Alquiler,Tarragona,227,1394461,28/01/2005 00:00,María
337,337,08/05/2004 00:00,Oficina,Venta,Girona,102,413610,15/09/2004 00:00,Pedro
338,338,08/05/2004 00:00,Oficina,Alquiler,Barcelona,41,361661,28/01/2005 00:00,Carmen
339,339,09/05/2004 00:00,Suelo,Alquiler,Girona,75,683175,04/09/2004 00:00,Joaquín
340,340,10/05/2004 00:00,Suelo,Venta,Lleida,99,783783,01/12/2004 00:00,Jesús
341,341,10/05/2004 00:00,Casa,Venta,Tarragona,229,1990697,02/11/2004 00:00,Pedro
342,342,10/05/2004 00:00,Local,Alquiler,Lleida,259,1992228,21/12/2004 00:00,Pedro
343,343,10/05/2004 00:00,Parking,Venta,Barcelona,175,1178100,12/11/2004 00:00,Luisa
344,344,10/05/2004 00:00,Casa,Venta,Barcelona,146,1083466,19/09/2004 00:00,Jesús
345,345,11/05/2004 00:00,Industrial,Alquiler,Tarragona,131,1263495,01/01/2005 00:00,Jesús
346,346,11/05/2004 00:00,Local,Venta,Tarragona,202,1320676,23/12/2004 00:00,Pedro
347,347,11/05/2004 00:00,Industrial,Venta,Barcelona,173,851852,18/09/2004 00:00,Carmen
348,348,11/05/2004 00:00,Oficina,Alquiler,Girona,187,1560889,26/03/2005 00:00,Joaquín
349,349,12/05/2004 00:00,Parking,Venta,Tarragona,234,1398852,01/11/2004 00:00,María
350,350,13/05/2004 00:00,Oficina,Venta,Girona,103,680830,21/09/2004 00:00,María
351,351,13/05/2004 00:00,Piso,Alquiler,Girona,75,418725,24/04/2005 00:00,Pedro
352,352,14/05/2004 00:00,Casa,Venta,Tarragona,241,2060550,10/10/2004 00:00,Luisa
353,353,14/05/2004 00:00,Piso,Alquiler,Tarragona,257,1980185,14/08/2004 00:00,Carmen
354,354,14/05/2004 00:00,Piso,Venta,Girona,122,885476,30/03/2005 00:00,Carmen
355,355,14/05/2004 00:00,Oficina,Alquiler,Tarragona,209,1181686,15/10/2004 00:00,Carmen
356,356,14/05/2004 00:00,Parking,Alquiler,Lleida,154,830830,03/02/2005 00:00,Luisa
357,357,15/05/2004 00:00,Suelo,Venta,Girona,196,1707944,19/08/2004 00:00,Pedro
358,358,15/05/2004 00:00,Piso,Venta,Barcelona,131,1180048,04/11/2004 00:00,Joaquín
359,359,15/05/2004 00:00,Parking,Venta,Lleida,130,1176630,18/03/2005 00:00,Jesús
360,360,16/05/2004 00:00,Local,Venta,Barcelona,156,896220,19/03/2005 00:00,Luisa
361,361,17/05/2004 00:00,Local,Venta,Lleida,291,1505925,10/03/2005 00:00,Luisa
362,362,18/05/2004 00:00,Casa,Venta,Lleida,141,732495,02/12/2004 00:00,Luisa
363,363,18/05/2004 00:00,Suelo,Alquiler,Girona,68,378624,30/03/2005 00:00,Carmen
364,364,18/05/2004 00:00,Local,Venta,Lleida,267,1257036,26/12/2004 00:00,Luisa
365,365,18/05/2004 00:00,Local,Alquiler,Tarragona,137,673355,16/10/2004 00:00,María
366,366,18/05/2004 00:00,Oficina,Venta,Lleida,137,961192,10/05/2005 00:00,Jesús
367,367,18/05/2004 00:00,Industrial,Alquiler,Lleida,76,501220,24/03/2005 00:00,Jesús
368,368,18/05/2004 00:00,Casa,Venta,Girona,80,354320,18/10/2004 00:00,Carmen
369,369,19/05/2004 00:00,Casa,Alquiler,Barcelona,149,1238339,27/12/2004 00:00,Luisa
370,370,19/05/2004 00:00,Suelo,Alquiler,Tarragona,285,1377975,14/09/2004 00:00,Jesús
371,371,20/05/2004 00:00,Oficina,Venta,Barcelona,230,1109980,08/12/2004 00:00,Luisa
372,372,20/05/2004 00:00,Parking,Alquiler,Lleida,163,1317529,03/05/2005 00:00,Luisa
373,373,21/05/2004 00:00,Suelo,Alquiler,Barcelona,131,822811,21/05/2005 00:00,Pedro
374,374,21/05/2004 00:00,Piso,Alquiler,Tarragona,167,895287,13/11/2004 00:00,Jesús
375,375,22/05/2004 00:00,Local,Venta,Tarragona,230,1398630,10/04/2005 00:00,María
376,376,23/05/2004 00:00,Industrial,Alquiler,Lleida,247,1210053,04/09/2004 00:00,Jesús
377,377,24/05/2004 00:00,Oficina,Alquiler,Barcelona,105,525210,16/04/2005 00:00,Pedro
378,378,24/05/2004 00:00,Suelo,Alquiler,Girona,280,1680000,17/09/2004 00:00,María
379,379,24/05/2004 00:00,Piso,Venta,Girona,108,812808,13/10/2004 00:00,Jesús
380,380,25/05/2004 00:00,Local,Venta,Lleida,269,2586704,27/03/2005 00:00,Carmen
381,381,25/05/2004 00:00,Casa,Venta,Girona,123,775884,21/10/2004 00:00,Joaquín
382,382,26/05/2004 00:00,Suelo,Alquiler,Lleida,264,2582184,24/04/2005 00:00,Luisa
383,383,26/05/2004 00:00,Industrial,Alquiler,Lleida,298,1331166,28/12/2004 00:00,Joaquín
384,384,26/05/2004 00:00,Parking,Venta,Barcelona,200,1823400,20/10/2004 00:00,Joaquín
385,385,26/05/2004 00:00,Parking,Venta,Barcelona,197,1746405,20/03/2005 00:00,Luisa
386,386,26/05/2004 00:00,Parking,Alquiler,Girona,184,830760,13/09/2004 00:00,Pedro
387,387,27/05/2004 00:00,Oficina,Venta,Barcelona,119,486472,04/09/2004 00:00,Joaquín
388,388,28/05/2004 00:00,Parking,Alquiler,Girona,137,835152,13/02/2005 00:00,Jesús
389,389,29/05/2004 00:00,Oficina,Alquiler,Tarragona,196,882784,02/02/2005 00:00,Luisa
390,390,30/05/2004 00:00,Parking,Alquiler,Tarragona,65,389350,10/12/2004 00:00,Luisa
391,391,30/05/2004 00:00,Suelo,Venta,Girona,300,1483500,29/03/2005 00:00,Carmen
392,392,30/05/2004 00:00,Piso,Alquiler,Barcelona,202,1560450,06/02/2005 00:00,Jesús
393,393,31/05/2004 00:00,Piso,Venta,Girona,225,1164375,04/03/2005 00:00,Pedro
394,394,31/05/2004 00:00,Local,Alquiler,Barcelona,203,946792,17/04/2005 00:00,María
395,395,31/05/2004 00:00,Casa,Alquiler,Girona,192,1159296,23/05/2005 00:00,Carmen
396,396,31/05/2004 00:00,Parking,Alquiler,Lleida,296,1602544,07/09/2004 00:00,Jesús
397,397,01/06/2004 00:00,Parking,Venta,Barcelona,177,933321,10/05/2005 00:00,Joaquín
398,398,01/06/2004 00:00,Industrial,Venta,Girona,72,427824,08/11/2004 00:00,Luisa
399,399,01/06/2004 00:00,Industrial,Venta,Tarragona,65,483860,24/01/2005 00:00,Pedro
400,400,01/06/2004 00:00,Parking,Venta,Tarragona,208,1225120,22/01/2005 00:00,Carmen
401,401,02/06/2004 00:00,Piso,Alquiler,Barcelona,271,2682900,02/06/2005 00:00,Pedro
402,402,02/06/2004 00:00,Industrial,Alquiler,Lleida,278,2188138,21/01/2005 00:00,María
403,403,02/06/2004 00:00,Piso,Venta,Girona,90,770040,26/04/2005 00:00,Jesús
404,404,03/06/2004 00:00,Casa,Alquiler,Lleida,72,702576,22/03/2005 00:00,Carmen
405,405,03/06/2004 00:00,Local,Venta,Tarragona,224,1804992,20/01/2005 00:00,Jesús
406,406,03/06/2004 00:00,Oficina,Venta,Barcelona,207,1883700,23/02/2005 00:00,Carmen
407,407,03/06/2004 00:00,Industrial,Venta,Barcelona,162,1383480,16/12/2004 00:00,María
408,408,04/06/2004 00:00,Industrial,Alquiler,Barcelona,74,729788,22/01/2005 00:00,Pedro
409,409,04/06/2004 00:00,Parking,Venta,Girona,293,1750089,05/04/2005 00:00,Luisa
410,410,04/06/2004 00:00,Piso,Alquiler,Lleida,46,435252,30/10/2004 00:00,Luisa
411,411,05/06/2004 00:00,Local,Venta,Girona,90,742770,27/11/2004 00:00,Luisa
412,412,05/06/2004 00:00,Local,Venta,Girona,148,1268952,14/10/2004 00:00,María
413,413,05/06/2004 00:00,Piso,Alquiler,Tarragona,189,1527498,14/05/2005 00:00,Luisa
414,414,06/06/2004 00:00,Suelo,Venta,Lleida,56,425432,23/09/2004 00:00,Luisa
415,415,06/06/2004 00:00,Parking,Venta,Barcelona,46,386584,17/12/2004 00:00,Carmen
416,416,07/06/2004 00:00,Oficina,Alquiler,Lleida,201,1287807,11/09/2004 00:00,Carmen
417,417,07/06/2004 00:00,Suelo,Venta,Barcelona,254,1381506,14/04/2005 00:00,Luisa
418,418,07/06/2004 00:00,Industrial,Alquiler,Girona,287,2452989,26/01/2005 00:00,Joaquín
419,419,07/06/2004 00:00,Parking,Venta,Girona,174,952302,06/12/2004 00:00,Luisa
420,420,08/06/2004 00:00,Piso,Alquiler,Lleida,114,1019160,29/05/2005 00:00,Carmen
421,421,09/06/2004 00:00,Suelo,Venta,Barcelona,135,1209735,05/05/2005 00:00,Pedro
422,422,09/06/2004 00:00,Piso,Alquiler,Barcelona,126,637308,09/11/2004 00:00,Jesús
423,423,09/06/2004 00:00,Local,Alquiler,Barcelona,260,1090180,16/12/2004 00:00,Luisa
424,424,09/06/2004 00:00,Parking,Venta,Barcelona,261,1945755,06/11/2004 00:00,Jesús
425,425,09/06/2004 00:00,Casa,Venta,Girona,173,1117753,11/12/2004 00:00,María
426,426,09/06/2004 00:00,Oficina,Alquiler,Lleida,207,1042659,12/10/2004 00:00,Jesús
427,427,10/06/2004 00:00,Piso,Venta,Barcelona,81,583362,04/05/2005 00:00,Carmen
428,428,10/06/2004 00:00,Piso,Alquiler,Lleida,52,338364,04/01/2005 00:00,Carmen
429,429,11/06/2004 00:00,Parking,Alquiler,Tarragona,271,2190493,02/11/2004 00:00,Jesús
430,430,11/06/2004 00:00,Oficina,Venta,Tarragona,249,1388175,29/10/2004 00:00,Luisa
431,431,11/06/2004 00:00,Suelo,Alquiler,Tarragona,153,1116441,19/12/2004 00:00,Jesús
432,432,12/06/2004 00:00,Oficina,Alquiler,Lleida,205,1980300,01/01/2005 00:00,Joaquín
433,433,13/06/2004 00:00,Suelo,Venta,Tarragona,144,852480,04/06/2005 00:00,Carmen
434,434,13/06/2004 00:00,Local,Alquiler,Tarragona,246,1898628,15/12/2004 00:00,Joaquín
435,435,13/06/2004 00:00,Industrial,Alquiler,Girona,233,1541528,03/02/2005 00:00,Jesús
436,436,13/06/2004 00:00,Suelo,Venta,Tarragona,105,783195,20/11/2004 00:00,Carmen
437,437,14/06/2004 00:00,Parking,Venta,Girona,107,909821,03/05/2005 00:00,Luisa
438,438,14/06/2004 00:00,Oficina,Venta,Barcelona,158,1543344,26/12/2004 00:00,Luisa
439,439,15/06/2004 00:00,Oficina,Alquiler,Girona,298,2524358,23/10/2004 00:00,Luisa
440,440,15/06/2004 00:00,Parking,Venta,Barcelona,115,1077665,19/09/2004 00:00,Jesús
441,441,16/06/2004 00:00,Parking,Venta,Barcelona,102,790602,09/11/2004 00:00,Carmen
442,442,16/06/2004 00:00,Parking,Venta,Tarragona,211,872063,26/02/2005 00:00,Pedro
443,443,17/06/2004 00:00,Piso,Alquiler,Girona,245,1001070,14/10/2004 00:00,Jesús
444,444,17/06/2004 00:00,Parking,Venta,Barcelona,102,1005312,09/06/2005 00:00,Luisa
445,445,17/06/2004 00:00,Local,Alquiler,Girona,44,189156,25/11/2004 00:00,Jesús
446,446,17/06/2004 00:00,Casa,Alquiler,Tarragona,57,419178,18/03/2005 00:00,Jesús
447,447,17/06/2004 00:00,Parking,Alquiler,Lleida,263,1779458,24/01/2005 00:00,Pedro
448,448,17/06/2004 00:00,Local,Alquiler,Girona,234,1159470,02/10/2004 00:00,Pedro
449,449,17/06/2004 00:00,Local,Venta,Girona,118,788948,08/04/2005 00:00,Pedro
450,450,18/06/2004 00:00,Industrial,Alquiler,Lleida,248,1674744,01/05/2005 00:00,Luisa
451,451,18/06/2004 00:00,Oficina,Venta,Barcelona,54,406998,25/04/2005 00:00,Joaquín
452,452,19/06/2004 00:00,Suelo,Venta,Lleida,215,2097970,13/11/2004 00:00,Pedro
453,453,19/06/2004 00:00,Suelo,Venta,Girona,185,1616900,08/04/2005 00:00,Jesús
454,454,19/06/2004 00:00,Oficina,Alquiler,Barcelona,72,458568,06/10/2004 00:00,Luisa
455,455,20/06/2004 00:00,Parking,Alquiler,Barcelona,244,2439512,02/01/2005 00:00,Carmen
456,456,20/06/2004 00:00,Piso,Venta,Lleida,195,1797120,31/12/2004 00:00,María
457,457,20/06/2004 00:00,Suelo,Alquiler,Lleida,104,511680,05/06/2005 00:00,Luisa
458,458,20/06/2004 00:00,Piso,Alquiler,Barcelona,71,587880,03/10/2004 00:00,Jesús
459,459,21/06/2004 00:00,Oficina,Venta,Girona,107,590426,03/11/2004 00:00,María
460,460,22/06/2004 00:00,Oficina,Alquiler,Barcelona,77,322322,12/03/2005 00:00,Joaquín
461,461,22/06/2004 00:00,Casa,Venta,Girona,90,412740,26/09/2004 00:00,María
462,462,22/06/2004 00:00,Oficina,Alquiler,Lleida,204,924732,28/04/2005 00:00,María
463,463,23/06/2004 00:00,Casa,Venta,Girona,214,1962380,01/06/2005 00:00,Pedro
464,464,24/06/2004 00:00,Casa,Alquiler,Girona,143,836836,15/06/2005 00:00,Luisa
465,465,24/06/2004 00:00,Industrial,Alquiler,Lleida,268,2628812,15/03/2005 00:00,Pedro
466,466,24/06/2004 00:00,Local,Alquiler,Tarragona,44,242704,03/10/2004 00:00,Joaquín
467,467,24/06/2004 00:00,Local,Venta,Girona,126,520758,16/06/2005 00:00,Pedro
468,468,24/06/2004 00:00,Local,Venta,Tarragona,215,870105,02/04/2005 00:00,Jesús
469,469,24/06/2004 00:00,Casa,Alquiler,Barcelona,65,546780,13/12/2004 00:00,Pedro
470,470,25/06/2004 00:00,Parking,Venta,Tarragona,191,875544,01/11/2004 00:00,Jesús
471,471,25/06/2004 00:00,Casa,Venta,Lleida,155,801350,14/01/2005 00:00,Pedro
472,472,25/06/2004 00:00,Suelo,Venta,Tarragona,297,1820016,08/01/2005 00:00,María
473,473,25/06/2004 00:00,Parking,Alquiler,Lleida,105,872760,26/03/2005 00:00,Carmen
474,474,25/06/2004 00:00,Suelo,Venta,Girona,199,1622646,23/06/2005 00:00,Jesús
475,475,25/06/2004 00:00,Suelo,Alquiler,Tarragona,136,568480,03/12/2004 00:00,Pedro
476,476,26/06/2004 00:00,Oficina,Alquiler,Lleida,88,851488,25/05/2005 00:00,Carmen
477,477,28/06/2004 00:00,Suelo,Alquiler,Lleida,86,855442,20/10/2004 00:00,Jesús
478,478,28/06/2004 00:00,Suelo,Alquiler,Lleida,189,913248,13/05/2005 00:00,Luisa
479,479,28/06/2004 00:00,Oficina,Venta,Girona,232,1028224,26/05/2005 00:00,Luisa
480,480,28/06/2004 00:00,Suelo,Venta,Lleida,58,530816,07/10/2004 00:00,Luisa
481,481,29/06/2004 00:00,Oficina,Alquiler,Barcelona,257,1166780,10/01/2005 00:00,Jesús
482,482,29/06/2004 00:00,Industrial,Venta,Tarragona,243,1983123,16/06/2005 00:00,María
483,483,29/06/2004 00:00,Oficina,Venta,Lleida,134,946710,04/01/2005 00:00,Carmen
484,484,30/06/2004 00:00,Casa,Venta,Girona,153,1506438,03/12/2004 00:00,Luisa
485,485,30/06/2004 00:00,Piso,Alquiler,Tarragona,122,1093608,27/02/2005 00:00,Luisa
486,486,30/06/2004 00:00,Piso,Venta,Girona,283,2199476,04/06/2005 00:00,Luisa
487,487,30/06/2004 00:00,Casa,Venta,Lleida,261,2475063,21/01/2005 00:00,Carmen
488,488,01/07/2004 00:00,Piso,Alquiler,Lleida,185,1306840,17/05/2005 00:00,Carmen
489,489,01/07/2004 00:00,Casa,Venta,Tarragona,60,253920,30/01/2005 00:00,Luisa
490,490,02/07/2004 00:00,Parking,Alquiler,Barcelona,234,1911312,08/04/2005 00:00,Luisa
491,491,02/07/2004 00:00,Piso,Alquiler,Girona,62,358670,04/06/2005 00:00,Luisa
492,492,03/07/2004 00:00,Local,Venta,Lleida,282,1298328,10/03/2005 00:00,Jesús
493,493,03/07/2004 00:00,Parking,Alquiler,Lleida,299,1948583,21/12/2004 00:00,María
494,494,03/07/2004 00:00,Piso,Venta,Barcelona,274,1729762,03/07/2005 00:00,Luisa
495,495,03/07/2004 00:00,Oficina,Venta,Barcelona,268,2578696,28/06/2005 00:00,Luisa
496,496,03/07/2004 00:00,Piso,Alquiler,Lleida,155,1166065,07/12/2004 00:00,Jesús
497,497,03/07/2004 00:00,Oficina,Venta,Girona,209,1316073,02/04/2005 00:00,Pedro
498,498,03/07/2004 00:00,Suelo,Alquiler,Tarragona,110,1004740,03/07/2005 00:00,Luisa
499,499,04/07/2004 00:00,Casa,Venta,Barcelona,61,531432,22/05/2005 00:00,Joaquín
500,500,04/07/2004 00:00,Industrial,Alquiler,Lleida,240,2238000,06/05/2005 00:00,Pedro
501,501,05/07/2004 00:00,Casa,Venta,Lleida,229,965006,02/02/2005 00:00,Pedro
502,502,05/07/2004 00:00,Piso,Alquiler,Lleida,224,2087904,29/01/2005 00:00,Jesús
503,503,05/07/2004 00:00,Piso,Venta,Barcelona,72,647352,07/06/2005 00:00,María
504,504,05/07/2004 00:00,Oficina,Venta,Lleida,186,1216254,09/04/2005 00:00,María
505,505,05/07/2004 00:00,Industrial,Venta,Tarragona,172,860172,16/05/2005 00:00,Luisa
506,506,05/07/2004 00:00,Industrial,Alquiler,Tarragona,235,1207195,14/10/2004 00:00,Luisa
507,507,05/07/2004 00:00,Industrial,Alquiler,Tarragona,159,1032546,07/11/2004 00:00,Carmen
508,508,05/07/2004 00:00,Local,Venta,Barcelona,271,2297538,22/11/2004 00:00,Jesús
509,509,06/07/2004 00:00,Parking,Venta,Tarragona,80,428240,01/02/2005 00:00,Pedro
510,510,06/07/2004 00:00,Industrial,Alquiler,Barcelona,227,1175860,05/07/2005 00:00,Joaquín
511,511,06/07/2004 00:00,Industrial,Venta,Lleida,40,258560,22/03/2005 00:00,Jesús
512,512,06/07/2004 00:00,Parking,Alquiler,Tarragona,239,1782940,13/11/2004 00:00,Joaquín
513,513,06/07/2004 00:00,Casa,Alquiler,Barcelona,191,1841622,21/01/2005 00:00,Jesús
514,514,07/07/2004 00:00,Casa,Venta,Tarragona,76,741228,28/12/2004 00:00,Luisa
515,515,08/07/2004 00:00,Oficina,Alquiler,Barcelona,47,262777,22/12/2004 00:00,Carmen
516,516,08/07/2004 00:00,Oficina,Alquiler,Barcelona,119,720902,23/06/2005 00:00,Carmen
517,517,08/07/2004 00:00,Industrial,Venta,Girona,174,1313526,16/01/2005 00:00,Pedro
518,518,08/07/2004 00:00,Casa,Venta,Girona,108,638064,24/10/2004 00:00,Luisa
519,519,09/07/2004 00:00,Piso,Alquiler,Barcelona,123,682773,30/01/2005 00:00,Luisa
520,520,09/07/2004 00:00,Suelo,Alquiler,Lleida,42,279342,24/01/2005 00:00,María
521,521,09/07/2004 00:00,Parking,Venta,Barcelona,105,740355,08/12/2004 00:00,Luisa
522,522,09/07/2004 00:00,Casa,Venta,Lleida,223,1293400,03/03/2005 00:00,Carmen
523,523,09/07/2004 00:00,Suelo,Alquiler,Girona,270,1429380,25/03/2005 00:00,Carmen
524,524,10/07/2004 00:00,Piso,Alquiler,Barcelona,159,1536576,24/06/2005 00:00,Pedro
525,525,10/07/2004 00:00,Parking,Venta,Lleida,280,1249360,09/01/2005 00:00,Pedro
526,526,11/07/2004 00:00,Parking,Venta,Girona,162,1594404,07/03/2005 00:00,María
527,527,11/07/2004 00:00,Industrial,Alquiler,Barcelona,231,935781,13/11/2004 00:00,Joaquín
528,528,12/07/2004 00:00,Casa,Alquiler,Lleida,231,2273040,04/02/2005 00:00,Joaquín
529,529,12/07/2004 00:00,Industrial,Alquiler,Lleida,206,1414602,14/06/2005 00:00,Carmen
530,530,12/07/2004 00:00,Local,Venta,Lleida,86,446856,12/06/2005 00:00,María
531,531,12/07/2004 00:00,Industrial,Alquiler,Barcelona,112,712768,14/06/2005 00:00,Carmen
532,532,12/07/2004 00:00,Local,Alquiler,Lleida,182,999726,20/02/2005 00:00,Carmen
533,533,13/07/2004 00:00,Parking,Venta,Tarragona,72,606024,12/04/2005 00:00,Carmen
534,534,14/07/2004 00:00,Oficina,Venta,Girona,62,410316,27/12/2004 00:00,Luisa
535,535,14/07/2004 00:00,Industrial,Alquiler,Lleida,280,1730680,07/05/2005 00:00,Carmen
536,536,14/07/2004 00:00,Casa,Venta,Girona,197,1292123,30/06/2005 00:00,Joaquín
537,537,14/07/2004 00:00,Local,Alquiler,Girona,117,1031121,30/04/2005 00:00,Luisa
538,538,15/07/2004 00:00,Industrial,Alquiler,Girona,279,2161134,09/03/2005 00:00,María
539,539,16/07/2004 00:00,Parking,Alquiler,Barcelona,111,761793,11/07/2005 00:00,María
540,540,16/07/2004 00:00,Parking,Alquiler,Tarragona,87,565587,25/01/2005 00:00,Joaquín
541,541,16/07/2004 00:00,Casa,Alquiler,Girona,62,251596,20/06/2005 00:00,Jesús
542,542,16/07/2004 00:00,Oficina,Venta,Barcelona,182,1514968,24/10/2004 00:00,María
